doi,openalex_id,label_included,pmid,method,titles,abstracts
https://doi.org/10.20506/rst.35.3.2565,https://openalex.org/W2602686235,0,https://pubmed.ncbi.nlm.nih.gov/28332654,id_retrieval_doi,VP1 sequencing protocol for foot and mouth disease virus molecular epidemiology.,"Nucleotide sequences of field strains of foot and mouth disease virus (FMDV) contribute to our understanding of the distribution and evolution of viral lineages that circulate in different regions of the world. This paper outlines a practical reversetranscription polymerase chain reaction (RT-PCR) and sequencing strategy that can be used to generate RNA sequences encoding the VP1 (1D) region of FMDV. The protocol contains a panel of PCR and sequencing primers that can be selected to characterise genetically diverse isolates representing all seven FMDV serotypes. A list of sequences is also described, comprising prototype sequences for all proposed FMDV topotypes, in order to provide a framework for phylogenetic analysis. The technical details and prototype sequences provided in this paper can be employed by FMD Reference Laboratories and others in an approach to harmonise the molecular epidemiology of FMDV. Les séquences de nucléotides des souches de terrain du virus de la fièvre aphteuse nous aident à comprendre la distribution et l’évolution des lignées virales présentes dans les différentes régions du monde. Les auteurs décrivent les grandes lignes d’un protocole pratique, basé sur l’amplification en chaîne par polymérase couplée à une transcription inverse (RT-PCR) et sur le séquençage, qui peut être utilisé pour générer des séquences d’ARN codant pour la région VP1 (1D) du virus de la fièvre aphteuse. Le protocole permet de procéder à une sélection parmi un panel de PCR et de marqueurs de séquençage dans le but de caractériser les gènes de divers isolats représentant les sept sérotypes du virus de la fièvre aphteuse. Les auteurs décrivent également une liste de séquences pouvant servir de cadre à l’analyse phylogénétique, dont des séquences prototypes pour tous les topotypes proposés du virus de la fièvre aphteuse. Les données techniques détaillées et les séquences prototypes fournies par les auteurs peuvent être utilisées par les Laboratoires de référence pour la fièvre aphteuse et d’autres institutions, en vue d’harmoniser l’épidémiologie moléculaire du virus de la fièvre aphteuse. Las secuencias nucleotídicas de las cepas salvajes del virus de la fiebre aftosa nos ayudan a entender la distribución y evolución de los linajes víricos circulantes en distintas regiones del mundo. Los autores exponen sucintamente un práctico procedimiento de reacción en cadena de la polimerasa acoplada a transcripción inversa (RT-PCR) y de secuenciación que se puede utilizar para generar secuencias de ARN que codifican la región VP1 (1D) del virus de la fiebre aftosa. El protocolo ofrece la posibilidad de elegir entre todo un repertorio de cebadores de PCR y de secuenciación en el que están representados los siete serotipos víricos existentes con objeto de caracterizar genéticamente diversas cepas aisladas sobre el terreno. Los autores también presentan una lista de secuencias que comprende secuencias prototípicas de todos los topotipos propuestos del virus, a fin de proporcionar un marco de referencia para el análisis filogenético. Los laboratorios de referencia para la fiebre aftosa, así como otros establecimientos, pueden servirse de las detalladas técnicas y las secuencias prototípicas aquí presentadas para armonizar el estudio de la epidemiología molecular del virus de la fiebre aftosa."
https://doi.org/10.1099/jgv.0.000799,https://openalex.org/W2621617765,0,https://pubmed.ncbi.nlm.nih.gov/28590234,id_retrieval_doi,A porcine enterovirus G associated with enteric disease contains a novel papain-like cysteine protease.,"Identification of unknown pathogens in pigs displaying enteric illness is difficult due to the large diversity of bacterial and viral species found within faecal samples. Current methods often require bacterial or viral isolation, or testing only a limited number of known species using quantitative PCR analysis. Herein, faeces from two 25-day-old piglets with diarrhoea from Texas, USA, were analysed by metagenomic next-generation sequencing to rapidly identify possible pathogens. Our analysis included a bioinformatics pipeline of rapid short-read classification and de novo genome assembly which resulted in the identification of a porcine enterovirus G (EV-G), a complete genome with substantial nucleotide differences (>30 %) among current sequences, and a novel non-structural protein similar in sequence to the Torovirus papain-like cysteine protease (PLpro). This discovery led to the identification and circulation of an EV-G with a novel PLpro in the USA that has not been previously reported."
,,0,,,No title,No abstract
,https://openalex.org/W2432058061,0,,search_title,No title,No abstract
https://doi.org/10.7589/0090-3558-16.2.281,https://openalex.org/W2027781806,0,,search_title,INFLUENZA A VIRUSES ISOLATED FROM MIGRATING DUCKS IN OKLAHOMA,No abstract
https://doi.org/10.1016/j.virusres.2017.11.005,https://openalex.org/W2766935257,0,,search_title,"Genomic comparison of bovine papillomavirus 1 isolates from bovine, equine and asinine lesional tissue samples",No abstract
https://doi.org/10.17582/journal.bjv/2015.2.6.96.101,https://openalex.org/W2300449959,0,,search_title,No title,No abstract
,,0,,,No title,No abstract
https://doi.org/10.1186/s12864-017-4283-4,https://openalex.org/W2768344978,0,,search_title,Phylogenetic and recombination analysis of the herpesvirus genus varicellovirus,No abstract
https://doi.org/10.3201/eid2404.171238,https://openalex.org/W2789514704,0,https://pubmed.ncbi.nlm.nih.gov/29553323,id_retrieval_doi,"African Swine Fever Virus, Siberia, Russia, 2017.","African swine fever (ASF) is arguably the most dangerous and emerging swine disease worldwide. ASF is a serious problem for the swine industry. The first case of ASF in Russia was reported in 2007. We report an outbreak of ASF in Siberia, Russia, in 2017."
,,0,,,No title,No abstract
https://doi.org/10.1099/vir.0.80587-0,https://openalex.org/W2158037414,0,,search_title,"Genetic clustering of Borna disease virus natural animal isolates, laboratory and vaccine strains strongly reflects their regional geographical origin","<jats:p>The aim of this study was to gain more detailed insights into the genetic evolution and variability of Borna disease virus (BDV). Phylogenetic analyses were performed on field viruses originating from naturally infected animals, the BDV vaccine strain ‘Dessau’, four widely used laboratory strains and the novel BDV subtype No/98. Four regions of the BDV genome were analysed: the complete p40, p10 and p24 genes and the 5′-untranslated region of the X/P transcript. BDV isolates from the same geographical area exhibited a clearly higher degree of identity to each other than to BDV isolates from other regions, independent of host species and year of isolation. Five different clusters could be established within endemic areas, corresponding to the geographical regions from which the viruses originated: (i) a Swiss, Austrian and Liechtenstein Rhine valley group, related closely to the geographically bordering Baden-Wurttemberg and Bavaria II group (ii) in the western part of Germany; (iii) a third group, called Bavaria I group, limited in occurrence to Bavaria; (iv) a southern Saxony-Anhalt and bordering northern Saxony group, bound to the territories of these federal states in the eastern part of Germany; and (v) a mixed group, consisting of samples from different areas of Germany; however, these were mainly from the federal states of Thuringia and Lower Saxony. The laboratory strains and the vaccine strain clustered within these groups according to their geographical origins. All field and laboratory strains, as well as the vaccine strain, clearly segregated from the recently described and highly divergent BDV strain No/98, which originated from an area in Austria where Borna disease is not endemic.</jats:p>"
https://doi.org/10.1371/journal.pone.0126381,https://openalex.org/W234593758,0,https://pubmed.ncbi.nlm.nih.gov/25961567,id_retrieval_doi,"West Nile virus positive blood donation and subsequent entomological investigation, Austria, 2014.","The detection of West Nile virus (WNV) nucleic acid in a blood donation from Vienna, Austria, as well as in Culex pipiens pupae and egg rafts, sampled close to the donor's residence, is reported. Complete genomic sequences of the human- and mosquito-derived viruses were established, genetically compared and phylogenetically analyzed. The viruses were not identical, but closely related to each other and to recent Czech and Italian isolates, indicating co-circulation of related WNV strains within a confined geographic area. The detection of WNV in a blood donation originating from an area with low WNV prevalence in humans (only three serologically diagnosed cases between 2008 and 2014) is surprising and emphasizes the importance of WNV nucleic acid testing of blood donations even in such areas, along with active mosquito surveillance programs."
https://doi.org/10.1016/j.meegid.2016.06.023,https://openalex.org/W2409393314,0,,search_title,Whole genomic analysis of human and bovine G8P[1] rotavirus strains isolated in Nigeria provides evidence for direct bovine-to-human interspecies transmission,No abstract
